instance_idx,loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,risk_probability,actual_target
626,1.0280850590685513,0.20526177237051774,1.4926114566824664,0.07659296564573397,-0.8013076004603714,2.8536688415501605,1.728770456057373,-0.03174058847994763,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5847508,1
627,-0.8937935033274119,0.11490814699339164,-0.6699667187485197,-0.6538671232614963,0.8251184782527303,-0.644045868635524,2.073621038742213,-1.4908874011927116,-0.35007885627693935,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.12252637,0
628,-1.3946467044366628,-0.6890222701621256,-0.6699667187485197,-0.5844097455524095,-1.1265928162029917,-0.644045868635524,-1.2024594967637698,3.0150574437469877,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.19802517,0
629,0.21274263865814264,-0.752486656627019,-0.6699667187485197,-0.5068490071105959,2.451544556965832,-0.644045868635524,-0.34033304005166903,-0.943707346425425,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14868808,0
630,1.7269499908489014,0.9280907753875266,-0.6699667187485197,-0.002125395757897793,0.1745480467674896,0.5218590347597042,1.0390692906876922,0.026293659752946327,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15334074,0
631,-0.8675860683856488,-1.1175153031506084,-0.6699667187485197,0.06733198195118884,-0.15073716897513073,-0.644045868635524,0.866643999345272,-0.607937767363681,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16186325,0
632,1.0280850590685513,0.47632264850189604,1.4926114566824664,2.2563970027492437,-0.3133797768464409,-0.644045868635524,1.5563451647149527,0.4656958249448579,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.59869057,0
633,-0.19492857154706167,-0.6079208560236172,1.4926114566824664,-0.5103218759960503,-0.6386649925890613,-0.644045868635524,-1.0300342054213496,0.01800305286253278,-0.35007885627693935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5761799,0
634,-0.9229128754849265,0.25947394759679343,-0.6699667187485197,-1.4074796714050888,-0.9639502083316815,2.8536688415501605,-0.6851836227365093,-0.3882366847677252,2.274200426158888,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09704282,0
635,-0.8355547590123827,-0.4091428801939398,-0.6699667187485197,-1.6876244281650727,-0.4760223847177511,-0.644045868635524,-0.5127583313940892,-0.914690222308978,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14848673,0
636,-0.13668982723203246,-0.6079208560236172,1.4926114566824664,-0.15493162671788893,-0.9639502083316815,0.5218590347597042,-0.5127583313940892,-0.7364421741650893,-0.35007885627693935,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.65750873,0
637,-0.18328082268405582,-0.30071852974138846,1.4926114566824664,1.373130682882022,-1.1265928162029917,1.6877639381549323,0.004517542633171293,0.4283880939379978,2.274200426158888,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6022408,0
638,-0.3696448044921492,0.38596902312476994,1.4926114566824664,-0.6538671232614963,-0.9639502083316815,-0.644045868635524,-0.8576089140789295,-0.6949891397130221,-0.35007885627693935,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5808319,0
639,0.09626515002808426,-0.2465063545151128,-0.6699667187485197,1.7227328173510923,0.33719065463879977,-0.644045868635524,1.5563451647149527,-1.2877675323775823,-0.35007885627693935,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.18358262,0
640,-0.6025997817522659,-0.915123182305846,1.4926114566824664,-1.488513278732357,-0.9639502083316815,-0.644045868635524,-1.54731007944861,0.10505442521187386,-0.35007885627693935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.58574575,1
641,0.6728287187468732,0.9280907753875266,1.4926114566824664,-1.1724822101560117,0.1745480467674896,-0.644045868635524,0.17694283397559143,0.45325991460923787,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46294975,0
642,-1.301464713532616,-0.9874060826075469,-0.6699667187485197,-0.830983436419668,-1.1265928162029917,0.5218590347597042,-0.8576089140789295,0.5610378041846128,-0.35007885627693935,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.22600903,0
643,0.3525156250142127,0.7473835246332744,1.4926114566824664,-0.6052469588651356,1.475688909737971,-0.644045868635524,0.5217934166604318,-1.9593066905010703,-0.35007885627693935,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.42012644,0
644,0.09626515002808426,-0.2465063545151128,-0.6699667187485197,-0.06347941273425799,-0.8013076004603714,-0.644045868635524,-0.6851836227365093,0.39522566637634393,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18557581,0
645,2.3093374339991937,2.4821731318740956,-0.6699667187485197,-1.2998207359560043,-0.6386649925890613,-0.644045868635524,-0.8576089140789295,0.3123195974722096,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14884864,0
646,-1.4674451348304494,-0.427213605269365,-0.6699667187485197,-1.7165650022105257,-1.1265928162029917,-0.644045868635524,1.5563451647149527,0.5237300731777521,2.274200426158888,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15841652,0
647,2.3093374339991937,4.722943041226823,1.4926114566824664,-0.43391876051605477,-1.1265928162029917,-0.644045868635524,1.0390692906876922,1.0170211831573515,-0.35007885627693935,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6154306,1
648,-0.8355547590123827,0.38596902312476994,-0.6699667187485197,-1.7292988547905248,-1.1265928162029917,0.5218590347597042,-0.16790774870924885,0.0304389631981531,-0.35007885627693935,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16716437,0
649,0.8883120727124811,-0.21036490436426236,-0.6699667187485197,-1.25351581748328,-0.3133797768464409,0.5218590347597042,-1.2024594967637698,0.29573838369138283,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16343588,0
650,-0.8355547590123827,-0.7705573817024443,-0.6699667187485197,1.6706397840692775,1.475688909737971,-0.644045868635524,0.3493681253180116,-1.7064431803434608,-0.35007885627693935,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14562389,0
651,-0.48612229312220756,-0.4452843303447902,-0.6699667187485197,1.0061642039856795,-0.8013076004603714,5.185478648340617,-0.34033304005166903,0.3993709698215507,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.19858734,0
652,1.7269499908489014,0.38596902312476994,-0.6699667187485197,1.0455233846874954,1.475688909737971,0.5218590347597042,-1.3748847881061899,1.5559106310342246,-0.35007885627693935,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1563734,0
653,2.3093374339991937,1.108798026141779,-0.6699667187485197,-0.8981255682051187,0.011905438896179432,-0.644045868635524,2.246046330084633,-0.5872112501376474,-0.35007885627693935,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18397947,0
654,-0.13668982723203246,-0.427213605269365,-0.6699667187485197,-0.12483342971061819,-1.1265928162029917,2.8536688415501605,-0.16790774870924885,-0.4296897192197924,2.274200426158888,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.19011554,0
655,1.6570634976708665,-0.1561527291379867,1.4926114566824664,-0.2104975288851585,-0.6386649925890613,-0.644045868635524,-0.5127583313940892,1.589073058595878,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5632512,1
656,-1.0685097362724993,-0.30071852974138846,-0.6699667187485197,0.05112526048573516,-0.6386649925890613,1.6877639381549323,-0.34033304005166903,1.033602396938178,-0.35007885627693935,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17731686,0
657,-1.301464713532616,-0.8428402820041451,-0.6699667187485197,0.8139987923238726,-0.6386649925890613,-0.644045868635524,-0.8576089140789295,0.900952686691563,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18530676,0
658,0.19235907814788242,-0.05885994533189729,1.4926114566824664,-1.31486983445964,-0.6386649925890613,-0.644045868635524,0.17694283397559143,0.2501400457941089,4.898479708594715,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.37092754,0
659,-0.020212338601974106,1.4702125276502833,1.4926114566824664,-1.2488853256360073,-0.3133797768464409,1.6877639381549323,1.728770456057373,-0.1519543883909423,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5269021,0
660,1.0280850590685513,0.8377371500104005,1.4926114566824664,-0.0993657245506194,0.1745480467674896,2.8536688415501605,-0.34033304005166903,-0.7696046017267432,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5526683,1
661,-0.020212338601974106,-0.6079208560236172,-0.6699667187485197,0.38220542756571585,0.33719065463879977,0.5218590347597042,0.17694283397559143,-0.5001598777883066,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17353629,0
662,0.329220127288201,0.2775446726722186,-0.6699667187485197,0.433140837885713,0.49983326251010995,-0.644045868635524,0.6942187080028519,0.5154394662873386,-0.35007885627693935,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12783112,0
663,-0.9724158081527012,-0.6982744814007433,-0.6699667187485197,-0.5901978603615001,-0.6386649925890613,-0.644045868635524,0.17694283397559143,-0.7820405120623631,2.274200426158888,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.138714,0
664,0.9116075704384928,-0.19229417928883713,-0.6699667187485197,0.45513567416025735,-0.4760223847177511,0.5218590347597042,0.866643999345272,0.4118068801571707,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15856902,0
665,0.5621751045483178,-0.9331939073812712,1.4926114566824664,9.412822152708829,-0.3133797768464409,-0.644045868635524,-0.5127583313940892,1.825355354972661,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.66461235,0
666,-0.13668982723203246,-0.06579910376086058,-0.6699667187485197,-0.5137947448815046,2.614187164837142,-0.644045868635524,2.4184716214270536,-1.5530669528708123,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.111992806,0
667,-0.3696448044921492,-0.6440623061744677,1.4926114566824664,1.33145625625657,-0.9639502083316815,-0.644045868635524,0.17694283397559143,-0.18511681595259621,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.67308366,1
668,-0.8355547590123827,-0.5175672306464911,-0.6699667187485197,1.8836424090438102,0.1745480467674896,-0.644045868635524,-1.0300342054213496,0.7973201005613951,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14334022,0
669,-0.8355547590123827,-0.7344159315515938,-0.6699667187485197,-0.6272417951396798,-0.9639502083316815,-0.644045868635524,0.004517542633171293,1.1621068037395865,-0.35007885627693935,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18111806,0
670,0.19527101536363387,0.1691203222196673,-0.6699667187485197,0.5083863304038907,1.3130463018666607,-0.644045868635524,0.6942187080028519,0.3579179353694836,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15138522,0
671,1.7269499908489014,-0.020622291072297523,1.4926114566824664,0.7885310871638742,-0.4760223847177511,-0.644045868635524,0.004517542633171293,1.3279189415478552,-0.35007885627693935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.60993147,0
672,-1.2781692158066045,0.15104959714424207,-0.6699667187485197,0.16920280259118278,-0.9639502083316815,-0.644045868635524,0.004517542633171293,1.7217227688424932,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16317503,0
673,-0.521065539711225,-0.33685997989223887,-0.6699667187485197,0.5326964126020708,-0.8013076004603714,-0.644045868635524,-0.34033304005166903,0.10090912176666708,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1814328,0
674,-0.020212338601974106,-0.28264780466596323,-0.6699667187485197,-0.32625982506696993,-1.1265928162029917,-0.644045868635524,0.6942187080028519,1.0128758797121444,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16039458,0
675,-0.25316731586209085,-0.4052757450277988,1.4926114566824664,-0.498745646377869,2.614187164837142,-0.644045868635524,0.3493681253180116,-2.183153076542233,-0.35007885627693935,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.45159906,0
676,1.7269499908489014,-0.12001127898713625,-0.6699667187485197,0.9806964988256812,1.3130463018666607,-0.644045868635524,0.3493681253180116,-0.8608012775212907,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15563892,0
677,-0.7190772703823243,-0.427213605269365,-0.6699667187485197,0.029130424211191247,-0.8013076004603714,0.5218590347597042,-0.5127583313940892,-0.5747753398020274,2.274200426158888,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12696931,0
678,-0.07845108291700328,-0.427213605269365,-0.6699667187485197,1.2006448615711227,-0.15073716897513073,-0.644045868635524,-0.16790774870924885,-0.33434773998003803,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15968673,0
679,2.3093374339991937,1.108798026141779,-0.6699667187485197,0.036076161982099786,1.475688909737971,-0.644045868635524,-0.16790774870924885,-1.743750911350321,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17897184,0
680,0.329220127288201,-0.5175672306464911,1.4926114566824664,1.3939678961947481,0.1745480467674896,-0.644045868635524,-0.16790774870924885,-0.3550742572060716,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.56206083,0
681,-0.6025997817522659,-0.26689013240019244,1.4926114566824664,-1.445681229145087,2.7768297727084525,-0.644045868635524,-1.0300342054213496,-1.8432381940352824,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.39259508,0
682,0.5621751045483178,1.8316270291587877,1.4926114566824664,-0.5242133515378676,-0.3133797768464409,1.6877639381549323,0.5217934166604318,-0.011014071253914052,-0.35007885627693935,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5760811,0
683,0.5621751045483178,-0.42421386490684443,1.4926114566824664,1.8454408513038125,0.33719065463879977,0.5218590347597042,2.073621038742213,-0.30118531241838414,-0.35007885627693935,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5605678,0
684,-0.3696448044921492,-0.06579910376086058,-0.6699667187485197,-0.1954484303815231,0.33719065463879977,-0.644045868635524,-0.34033304005166903,-0.4213991123293788,-0.35007885627693935,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16856438,0
685,-0.6025997817522659,0.024554521616265527,1.4926114566824664,-1.6135365586087134,-0.4760223847177511,1.6877639381549323,-0.34033304005166903,-0.9727244705418722,-0.35007885627693935,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.53765297,1
686,-0.7190772703823243,0.024554521616265527,-0.6699667187485197,-0.3505699072651504,0.6624758703814201,0.5218590347597042,-0.8576089140789295,-0.6866985328226088,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12983191,0
687,-1.0685097362724993,-0.5175672306464911,-0.6699667187485197,0.6079419051202485,2.2889019490945217,-0.644045868635524,-0.6851836227365093,-1.5530669528708123,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17706247,0
688,1.3775175249587264,0.7473835246332744,1.4926114566824664,-0.40845105535605614,-0.15073716897513073,-0.644045868635524,-0.16790774870924885,0.5527471972941993,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.522551,0
689,2.3093374339991937,0.38596902312476994,1.4926114566824664,-0.36793425169242217,-0.6386649925890613,0.5218590347597042,-1.0300342054213496,1.6968509481712524,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.61337435,1
690,-0.020212338601974106,-0.0838698288362858,1.4926114566824664,-0.9259085192887534,-0.15073716897513073,0.5218590347597042,0.5217934166604318,-0.3509289537608648,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5523989,0
691,-0.5094177908482193,0.11490814699339164,1.4926114566824664,0.5338540355638891,0.011905438896179432,-0.644045868635524,1.0390692906876922,-0.16439029872656263,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.56767327,0
692,1.9599049681090184,1.126868751217204,-0.6699667187485197,-0.21512802073243084,0.1745480467674896,-0.644045868635524,-0.34033304005166903,0.9299698108080101,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15289338,0
693,-0.9287367499164294,-0.33685997989223887,-0.6699667187485197,-0.32625982506696993,-0.4760223847177511,-0.644045868635524,-1.0300342054213496,0.2874477768009693,-0.35007885627693935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15782927,0
694,1.4939950135887847,0.5666762738790222,1.4926114566824664,-0.0877894949324385,-0.3133797768464409,0.5218590347597042,-0.5127583313940892,-0.39238198821293196,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5441142,0
695,0.0933532128123328,-0.6079208560236172,-0.6699667187485197,-0.5392624500415032,-0.3133797768464409,0.5218590347597042,-0.5127583313940892,1.269884693314961,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16635422,0
696,-0.8355547590123827,-0.427213605269365,-0.6699667187485197,0.11479452338573154,-0.3133797768464409,1.6877639381549323,0.3493681253180116,-0.9395620429802184,2.274200426158888,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1619401,0
697,-0.7889637635603594,-0.33685997989223887,-0.6699667187485197,0.8846137929947779,0.33719065463879977,-0.644045868635524,-0.6851836227365093,1.7258680722876996,-0.35007885627693935,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22035272,0
698,-0.5443610374372367,-0.6404481611593826,-0.6699667187485197,1.33145625625657,-0.4760223847177511,-0.644045868635524,0.17694283397559143,0.29159308024617603,-0.35007885627693935,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.17391793,0
699,1.5871770044928315,0.024554521616265527,-0.6699667187485197,0.2074043603311808,-0.15073716897513073,1.6877639381549323,0.3493681253180116,-0.3094759193087977,-0.35007885627693935,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.20879214,0
700,-0.020212338601974106,0.2775446726722186,-0.6699667187485197,0.13331649077482138,0.33719065463879977,2.8536688415501605,3.7978739521664147,0.15479806655435457,-0.35007885627693935,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13763312,0
701,0.09626515002808426,0.7473835246332744,1.4926114566824664,2.134846591758341,-0.4760223847177511,1.6877639381549323,-1.0300342054213496,1.9994580996713425,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6322503,1
702,1.0193492474212968,-0.36396606750537674,-0.6699667187485197,-0.7464769602069455,-0.15073716897513073,-0.644045868635524,-0.8576089140789295,1.0999272520614858,-0.35007885627693935,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17254077,1
703,0.9581985658905162,-0.33985972025475947,1.4926114566824664,0.5871046918075224,-0.4760223847177511,-0.644045868635524,0.866643999345272,0.15894336999956132,-0.35007885627693935,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6168314,1
704,0.9116075704384928,0.20526177237051774,1.4926114566824664,-1.0497741762032915,-0.3133797768464409,0.5218590347597042,-0.8576089140789295,-0.16439029872656263,2.274200426158888,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.56028974,0
705,-0.48612229312220756,0.5305348237281717,-0.6699667187485197,1.2944123214783902,0.011905438896179432,-0.644045868635524,1.0390692906876922,-0.11879196082928871,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16845722,0
706,-1.0685097362724993,-0.8428402820041451,-0.6699667187485197,-0.047272691268804325,-0.8013076004603714,-0.644045868635524,-0.5127583313940892,0.5444565904037857,-0.35007885627693935,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15531118,0
707,-1.4179422021626746,-0.8609110070795704,-0.6699667187485197,1.8547018349983573,-0.3133797768464409,0.5218590347597042,-0.8576089140789295,1.3196283346574416,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16034706,0
708,-0.8355547590123827,-0.5627440433350541,-0.6699667187485197,1.0351047780311324,0.33719065463879977,1.6877639381549323,0.5217934166604318,-1.3458017806104765,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14301912,0
709,0.6786525931783761,0.6570298992561483,-0.6699667187485197,-1.832327298392337,-0.15073716897513073,1.6877639381549323,-1.3748847881061899,0.4615505214996514,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17573862,0
710,2.3093374339991937,0.18719104729509253,-0.6699667187485197,-0.10168097047425599,-0.3133797768464409,-0.644045868635524,-0.5127583313940892,0.7268499419928814,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16054356,0
711,-0.07553914570125184,-0.5175672306464911,1.4926114566824664,0.5107015763275269,0.33719065463879977,-0.644045868635524,0.3493681253180116,0.482277038725685,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.600049,0
712,-0.6055117189680174,-0.6079208560236172,-0.6699667187485197,1.9530997867528972,0.49983326251010995,0.5218590347597042,0.5217934166604318,0.11749033554749418,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15723264,0
713,0.5621751045483178,1.108798026141779,1.4926114566824664,0.14026222854572992,0.1745480467674896,0.5218590347597042,2.4184716214270536,-0.04003119537036118,-0.35007885627693935,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.55662197,0
714,-0.8355547590123827,-0.011586928534584914,-0.6699667187485197,-0.7279549928178557,-0.6386649925890613,-0.644045868635524,0.004517542633171293,0.4118068801571707,-0.35007885627693935,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16509269,0
715,-0.48612229312220756,-0.3187892548168137,-0.6699667187485197,-0.5867249914760457,-0.9639502083316815,-0.644045868635524,-0.5127583313940892,-0.18097151250738944,2.274200426158888,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12959677,0
716,0.46899311364427104,0.18719104729509253,-0.6699667187485197,0.08006583453118803,0.1745480467674896,-0.644045868635524,0.866643999345272,-0.7364421741650893,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1511127,0
